h3_index,cluster_id,cluster_meaning
891f53c0d2fffff,2,2: building_house
891f53c0d4fffff,2,2: building_house
891f53c0d67ffff,2,2: building_house
891f53c0d73ffff,11,11: building_house
891f53c0d7bffff,2,2: building_house
891f53c0e13ffff,11,11: building_house
891f53c0e1bffff,2,2: building_house
891f53c0e23ffff,7,7: highway_bus_stop
891f53c0e27ffff,2,2: building_house
891f53c0e2bffff,2,2: building_house
891f53c0e33ffff,2,2: building_house
891f53c0e37ffff,2,2: building_house
891f53c0e3bffff,7,7: highway_bus_stop
891f53c0e43ffff,7,7: highway_bus_stop
891f53c0e4bffff,7,7: highway_bus_stop
891f53c0e53ffff,11,11: building_house
891f53c0e57ffff,7,7: highway_bus_stop
891f53c0e73ffff,7,7: highway_bus_stop
891f53c0e87ffff,11,11: building_house
891f53c0e9bffff,11,11: building_house
891f53c0ea3ffff,11,11: building_house
891f53c0ea7ffff,2,2: building_house
891f53c0eabffff,2,2: building_house
891f53c0eafffff,2,2: building_house
891f53c0eb3ffff,2,2: building_house
891f53c1003ffff,11,11: building_house
891f53c1007ffff,10,10: building_apartments
891f53c100bffff,2,2: building_house
891f53c100fffff,10,10: building_apartments
891f53c1017ffff,2,2: building_house
891f53c1023ffff,8,8: landuse_industrial
891f53c1027ffff,9,9: aeroway_aerodrome
891f53c102fffff,0,0: landuse_industrial
891f53c1033ffff,2,2: building_house
891f53c1037ffff,0,0: landuse_industrial
891f53c103bffff,2,2: building_house
891f53c1047ffff,2,2: building_house
891f53c104fffff,2,2: building_house
891f53c1063ffff,11,11: building_house
891f53c1067ffff,10,10: building_apartments
891f53c106bffff,2,2: building_house
891f53c106fffff,2,2: building_house
891f53c1073ffff,2,2: building_house
891f53c1077ffff,10,10: building_apartments
891f53c107bffff,2,2: building_house
891f53c10a3ffff,9,9: aeroway_aerodrome
891f53c10afffff,2,2: building_house
891f53c10bbffff,8,8: landuse_industrial
891f53c1103ffff,11,11: building_house
891f53c1107ffff,7,7: highway_bus_stop
891f53c111bffff,4,4: landuse_cemetery
891f53c1123ffff,11,11: building_house
891f53c1127ffff,7,7: highway_bus_stop
891f53c1137ffff,7,7: highway_bus_stop
891f53c113bffff,7,7: highway_bus_stop
891f53c1143ffff,9,9: aeroway_aerodrome
891f53c114bffff,4,4: landuse_cemetery
891f53c1153ffff,5,5: shop_greengrocer
891f53c115bffff,7,7: highway_bus_stop
891f53c1183ffff,11,11: building_house
891f53c1187ffff,2,2: building_house
891f53c118bffff,7,7: highway_bus_stop
891f53c1193ffff,7,7: highway_bus_stop
891f53c1197ffff,2,2: building_house
891f53c11a3ffff,8,8: landuse_industrial
891f53c11abffff,8,8: landuse_industrial
891f53c11afffff,7,7: highway_bus_stop
891f53c11b7ffff,2,2: building_house
891f53c11bbffff,7,7: highway_bus_stop
891f53c11c3ffff,11,11: building_house
891f53c11c7ffff,8,8: landuse_industrial
891f53c11cbffff,0,0: landuse_industrial
891f53c11cfffff,3,3: landuse_industrial
891f53c11d7ffff,7,7: highway_bus_stop
891f53c11dbffff,2,2: building_house
891f53c1207ffff,3,3: landuse_industrial
891f53c1223ffff,7,7: highway_bus_stop
891f53c1227ffff,11,11: building_house
891f53c1233ffff,8,8: landuse_industrial
891f53c1237ffff,0,0: landuse_industrial
891f53c1247ffff,11,11: building_house
891f53c1263ffff,8,8: landuse_industrial
891f53c1267ffff,3,3: landuse_industrial
891f53c126bffff,8,8: landuse_industrial
891f53c126fffff,3,3: landuse_industrial
891f53c1277ffff,3,3: landuse_industrial
891f53c12a7ffff,2,2: building_house
891f53c12abffff,0,0: landuse_industrial
891f53c12b7ffff,2,2: building_house
891f53c130bffff,0,0: landuse_industrial
891f53c1313ffff,9,9: aeroway_aerodrome
891f53c131bffff,5,5: shop_greengrocer
891f53c1343ffff,0,0: landuse_industrial
891f53c1347ffff,0,0: landuse_industrial
891f53c134bffff,0,0: landuse_industrial
891f53c134fffff,0,0: landuse_industrial
891f53c1353ffff,4,4: landuse_cemetery
891f53c1357ffff,6,6: building_office
891f53c135bffff,0,0: landuse_industrial
891f53c1363ffff,8,8: landuse_industrial
891f53c136bffff,11,11: building_house
891f53c136fffff,2,2: building_house
891f53c137bffff,10,10: building_apartments
891f53c1383ffff,10,10: building_apartments
891f53c138bffff,0,0: landuse_industrial
891f53c1393ffff,2,2: building_house
891f53c1397ffff,3,3: landuse_industrial
891f53c139bffff,2,2: building_house
891f53c13c3ffff,11,11: building_house
891f53c13c7ffff,2,2: building_house
891f53c13cbffff,2,2: building_house
891f53c13cfffff,10,10: building_apartments
891f53c13d3ffff,2,2: building_house
891f53c13d7ffff,2,2: building_house
891f53c13dbffff,2,2: building_house
891f53c1517ffff,11,11: building_house
891f53c1523ffff,11,11: building_house
891f53c1527ffff,2,2: building_house
891f53c1533ffff,2,2: building_house
891f53c1537ffff,2,2: building_house
891f53c1587ffff,11,11: building_house
891f53c15a3ffff,11,11: building_house
891f53c15a7ffff,2,2: building_house
891f53c15abffff,2,2: building_house
891f53c15afffff,2,2: building_house
891f53c15b3ffff,0,0: landuse_industrial
891f53c15b7ffff,2,2: building_house
891f53c15bbffff,0,0: landuse_industrial
891f53c164bffff,8,8: landuse_industrial
891f53c1657ffff,11,11: building_house
891f53c16cbffff,7,7: highway_bus_stop
891f53c16d7ffff,4,4: landuse_cemetery
891f53c1803ffff,10,10: building_apartments
891f53c1807ffff,2,2: building_house
891f53c180bffff,10,10: building_apartments
891f53c180fffff,10,10: building_apartments
891f53c1813ffff,10,10: building_apartments
891f53c1817ffff,10,10: building_apartments
891f53c181bffff,2,2: building_house
891f53c1823ffff,11,11: building_house
891f53c1827ffff,2,2: building_house
891f53c182bffff,2,2: building_house
891f53c182fffff,2,2: building_house
891f53c1833ffff,10,10: building_apartments
891f53c1837ffff,10,10: building_apartments
891f53c183bffff,10,10: building_apartments
891f53c1843ffff,10,10: building_apartments
891f53c1847ffff,2,2: building_house
891f53c184bffff,10,10: building_apartments
891f53c184fffff,0,0: landuse_industrial
891f53c1853ffff,2,2: building_house
891f53c1857ffff,2,2: building_house
891f53c185bffff,10,10: building_apartments
891f53c1863ffff,11,11: building_house
891f53c1867ffff,10,10: building_apartments
891f53c186bffff,2,2: building_house
891f53c186fffff,2,2: building_house
891f53c1873ffff,2,2: building_house
891f53c1877ffff,10,10: building_apartments
891f53c187bffff,10,10: building_apartments
891f53c1883ffff,10,10: building_apartments
891f53c1887ffff,10,10: building_apartments
891f53c188bffff,10,10: building_apartments
891f53c188fffff,10,10: building_apartments
891f53c1893ffff,10,10: building_apartments
891f53c1897ffff,10,10: building_apartments
891f53c189bffff,10,10: building_apartments
891f53c18a3ffff,10,10: building_apartments
891f53c18a7ffff,10,10: building_apartments
891f53c18abffff,10,10: building_apartments
891f53c18afffff,10,10: building_apartments
891f53c18b3ffff,10,10: building_apartments
891f53c18b7ffff,10,10: building_apartments
891f53c18bbffff,10,10: building_apartments
891f53c18c3ffff,9,9: aeroway_aerodrome
891f53c18c7ffff,10,10: building_apartments
891f53c18cbffff,10,10: building_apartments
891f53c18cfffff,10,10: building_apartments
891f53c18d7ffff,9,9: aeroway_aerodrome
891f53c18dbffff,10,10: building_apartments
891f53c1903ffff,10,10: building_apartments
891f53c1907ffff,10,10: building_apartments
891f53c190bffff,10,10: building_apartments
891f53c190fffff,10,10: building_apartments
891f53c1913ffff,10,10: building_apartments
891f53c1917ffff,5,5: shop_greengrocer
891f53c191bffff,10,10: building_apartments
891f53c1923ffff,11,11: building_house
891f53c1927ffff,10,10: building_apartments
891f53c192bffff,2,2: building_house
891f53c192fffff,2,2: building_house
891f53c1933ffff,10,10: building_apartments
891f53c1937ffff,10,10: building_apartments
891f53c193bffff,2,2: building_house
891f53c1943ffff,11,11: building_house
891f53c1947ffff,2,2: building_house
891f53c194bffff,2,2: building_house
891f53c1953ffff,2,2: building_house
891f53c1957ffff,2,2: building_house
891f53c195bffff,10,10: building_apartments
891f53c1963ffff,11,11: building_house
891f53c1967ffff,2,2: building_house
891f53c196bffff,2,2: building_house
891f53c196fffff,2,2: building_house
891f53c1973ffff,10,10: building_apartments
891f53c1977ffff,2,2: building_house
891f53c197bffff,2,2: building_house
891f53c1983ffff,11,11: building_house
891f53c1987ffff,2,2: building_house
891f53c198bffff,2,2: building_house
891f53c198fffff,10,10: building_apartments
891f53c1993ffff,2,2: building_house
891f53c1997ffff,2,2: building_house
891f53c199bffff,2,2: building_house
891f53c19a3ffff,10,10: building_apartments
891f53c19a7ffff,10,10: building_apartments
891f53c19abffff,10,10: building_apartments
891f53c19afffff,10,10: building_apartments
891f53c19b3ffff,10,10: building_apartments
891f53c19b7ffff,10,10: building_apartments
891f53c19bbffff,10,10: building_apartments
891f53c19c3ffff,10,10: building_apartments
891f53c19c7ffff,10,10: building_apartments
891f53c19cbffff,2,2: building_house
891f53c19cfffff,2,2: building_house
891f53c19d3ffff,10,10: building_apartments
891f53c19d7ffff,2,2: building_house
891f53c19dbffff,10,10: building_apartments
891f53c1a07ffff,11,11: building_house
891f53c1a13ffff,9,9: aeroway_aerodrome
891f53c1a17ffff,2,2: building_house
891f53c1a1bffff,10,10: building_apartments
891f53c1a23ffff,10,10: building_apartments
891f53c1a27ffff,10,10: building_apartments
891f53c1a2bffff,10,10: building_apartments
891f53c1a2fffff,10,10: building_apartments
891f53c1a33ffff,2,2: building_house
891f53c1a37ffff,10,10: building_apartments
891f53c1a3bffff,10,10: building_apartments
891f53c1a4bffff,4,4: landuse_cemetery
891f53c1a4fffff,9,9: aeroway_aerodrome
891f53c1a53ffff,11,11: building_house
891f53c1a5bffff,2,2: building_house
891f53c1a63ffff,11,11: building_house
891f53c1a67ffff,10,10: building_apartments
891f53c1a6bffff,2,2: building_house
891f53c1a6fffff,10,10: building_apartments
891f53c1a77ffff,2,2: building_house
891f53c1a7bffff,10,10: building_apartments
891f53c1a83ffff,9,9: aeroway_aerodrome
891f53c1a87ffff,10,10: building_apartments
891f53c1a8bffff,10,10: building_apartments
891f53c1a93ffff,0,0: landuse_industrial
891f53c1a97ffff,10,10: building_apartments
891f53c1aa3ffff,11,11: building_house
891f53c1aa7ffff,0,0: landuse_industrial
891f53c1aabffff,2,2: building_house
891f53c1aafffff,2,2: building_house
891f53c1ab3ffff,2,2: building_house
891f53c1ab7ffff,0,0: landuse_industrial
891f53c1abbffff,2,2: building_house
891f53c1ac3ffff,11,11: building_house
891f53c1ac7ffff,10,10: building_apartments
891f53c1acbffff,10,10: building_apartments
891f53c1acfffff,10,10: building_apartments
891f53c1ad3ffff,10,10: building_apartments
891f53c1ad7ffff,10,10: building_apartments
891f53c1adbffff,10,10: building_apartments
891f53c1b03ffff,11,11: building_house
891f53c1b07ffff,2,2: building_house
891f53c1b0bffff,2,2: building_house
891f53c1b0fffff,2,2: building_house
891f53c1b13ffff,10,10: building_apartments
891f53c1b17ffff,2,2: building_house
891f53c1b1bffff,2,2: building_house
891f53c1b2bffff,11,11: building_house
891f53c1b33ffff,2,2: building_house
891f53c1b3bffff,2,2: building_house
891f53c1b43ffff,11,11: building_house
891f53c1b47ffff,2,2: building_house
891f53c1b57ffff,2,2: building_house
891f53c1b63ffff,11,11: building_house
891f53c1b67ffff,2,2: building_house
891f53c1b6bffff,7,7: highway_bus_stop
891f53c1b73ffff,10,10: building_apartments
891f53c1b77ffff,10,10: building_apartments
891f53c1b7bffff,10,10: building_apartments
891f53c1b83ffff,10,10: building_apartments
891f53c1b87ffff,10,10: building_apartments
891f53c1b8bffff,10,10: building_apartments
891f53c1b8fffff,10,10: building_apartments
891f53c1b93ffff,10,10: building_apartments
891f53c1b97ffff,2,2: building_house
891f53c1b9bffff,10,10: building_apartments
891f53c1ba3ffff,11,11: building_house
891f53c1babffff,2,2: building_house
891f53c1bb3ffff,2,2: building_house
891f53c1bb7ffff,2,2: building_house
891f53c1bbbffff,2,2: building_house
891f53c1bc7ffff,2,2: building_house
891f53c1bcbffff,2,2: building_house
891f53c1bcfffff,2,2: building_house
891f53c1bd3ffff,2,2: building_house
891f53c1bdbffff,10,10: building_apartments
891f53c1c03ffff,8,8: landuse_industrial
891f53c1c0bffff,11,11: building_house
891f53c1c0fffff,2,2: building_house
891f53c1c13ffff,8,8: landuse_industrial
891f53c1c1bffff,0,0: landuse_industrial
891f53c1c2bffff,2,2: building_house
891f53c1c3bffff,2,2: building_house
891f53c1c43ffff,11,11: building_house
891f53c1c57ffff,2,2: building_house
891f53c1c5bffff,8,8: landuse_industrial
891f53c1c67ffff,2,2: building_house
891f53c1c77ffff,10,10: building_apartments
891f53c1c87ffff,2,2: building_house
891f53c1c8fffff,8,8: landuse_industrial
891f53c1c97ffff,2,2: building_house
891f53c1cc7ffff,0,0: landuse_industrial
891f53c1ccbffff,7,7: highway_bus_stop
891f53c1ccfffff,7,7: highway_bus_stop
891f53c1cdbffff,2,2: building_house
891f53c1d03ffff,11,11: building_house
891f53c1d07ffff,2,2: building_house
891f53c1d0bffff,2,2: building_house
891f53c1d0fffff,2,2: building_house
891f53c1d13ffff,2,2: building_house
891f53c1d17ffff,0,0: landuse_industrial
891f53c1d1bffff,10,10: building_apartments
891f53c1d27ffff,2,2: building_house
891f53c1d2bffff,2,2: building_house
891f53c1d2fffff,2,2: building_house
891f53c1d4bffff,10,10: building_apartments
891f53c1d4fffff,10,10: building_apartments
891f53c1d5bffff,2,2: building_house
891f53c1d63ffff,11,11: building_house
891f53c1d67ffff,2,2: building_house
891f53c1d6bffff,2,2: building_house
891f53c1d6fffff,2,2: building_house
891f53c1d73ffff,2,2: building_house
891f53c1d77ffff,2,2: building_house
891f53c1d7bffff,2,2: building_house
891f53c1d83ffff,11,11: building_house
891f53c1d87ffff,2,2: building_house
891f53c1d8bffff,2,2: building_house
891f53c1d8fffff,2,2: building_house
891f53c1d93ffff,2,2: building_house
891f53c1d97ffff,2,2: building_house
891f53c1d9bffff,2,2: building_house
891f53c1da3ffff,11,11: building_house
891f53c1dafffff,2,2: building_house
891f53c1db3ffff,2,2: building_house
891f53c1db7ffff,0,0: landuse_industrial
891f53c1dbbffff,0,0: landuse_industrial
891f53c1dc3ffff,11,11: building_house
891f53c1dc7ffff,2,2: building_house
891f53c1dcfffff,2,2: building_house
891f53c1dd3ffff,2,2: building_house
891f53c1e07ffff,9,9: aeroway_aerodrome
891f53c1e13ffff,8,8: landuse_industrial
891f53c1e17ffff,3,3: landuse_industrial
891f53c1e23ffff,10,10: building_apartments
891f53c1e27ffff,10,10: building_apartments
891f53c1e2bffff,2,2: building_house
891f53c1e2fffff,10,10: building_apartments
891f53c1e33ffff,10,10: building_apartments
891f53c1e37ffff,10,10: building_apartments
891f53c1e3bffff,10,10: building_apartments
891f53c1e4fffff,8,8: landuse_industrial
891f53c1e57ffff,11,11: building_house
891f53c1e67ffff,2,2: building_house
891f53c1e6bffff,0,0: landuse_industrial
891f53c1e6fffff,10,10: building_apartments
891f53c1e7bffff,0,0: landuse_industrial
891f53c1e87ffff,3,3: landuse_industrial
891f53c1e8bffff,0,0: landuse_industrial
891f53c1e8fffff,8,8: landuse_industrial
891f53c1e93ffff,8,8: landuse_industrial
891f53c1ea3ffff,8,8: landuse_industrial
891f53c1eabffff,9,9: aeroway_aerodrome
891f53c1eafffff,9,9: aeroway_aerodrome
891f53c324bffff,11,11: building_house
891f53c5453ffff,11,11: building_house
891f53c54cfffff,2,2: building_house
891f53c54d3ffff,11,11: building_house
891f53c54d7ffff,2,2: building_house
891f53c54dbffff,2,2: building_house
891f53c560fffff,4,4: landuse_cemetery
891f53c5633ffff,11,11: building_house
891f53c564bffff,11,11: building_house
891f53c564fffff,2,2: building_house
891f53c565bffff,8,8: landuse_industrial
891f53c5673ffff,7,7: highway_bus_stop
891f53c567bffff,2,2: building_house
891f53c5683ffff,7,7: highway_bus_stop
891f53c569bffff,2,2: building_house
891f53c56abffff,2,2: building_house
891f53c56bbffff,7,7: highway_bus_stop
891f53c56dbffff,2,2: building_house
891f53c724bffff,2,2: building_house
891f53c724fffff,2,2: building_house
891f53c8003ffff,9,9: aeroway_aerodrome
891f53c8007ffff,5,5: shop_greengrocer
891f53c800bffff,5,5: shop_greengrocer
891f53c800fffff,5,5: shop_greengrocer
891f53c8013ffff,5,5: shop_greengrocer
891f53c8017ffff,5,5: shop_greengrocer
891f53c801bffff,5,5: shop_greengrocer
891f53c8023ffff,3,3: landuse_industrial
891f53c8027ffff,3,3: landuse_industrial
891f53c802fffff,6,6: building_office
891f53c8033ffff,6,6: building_office
891f53c8037ffff,6,6: building_office
891f53c803bffff,5,5: shop_greengrocer
891f53c8043ffff,9,9: aeroway_aerodrome
891f53c8047ffff,5,5: shop_greengrocer
891f53c804bffff,5,5: shop_greengrocer
891f53c804fffff,5,5: shop_greengrocer
891f53c8053ffff,5,5: shop_greengrocer
891f53c8057ffff,5,5: shop_greengrocer
891f53c805bffff,5,5: shop_greengrocer
891f53c8063ffff,9,9: aeroway_aerodrome
891f53c8067ffff,8,8: landuse_industrial
891f53c806fffff,5,5: shop_greengrocer
891f53c8073ffff,5,5: shop_greengrocer
891f53c8077ffff,5,5: shop_greengrocer
891f53c807bffff,5,5: shop_greengrocer
891f53c8083ffff,11,11: building_house
891f53c8087ffff,10,10: building_apartments
891f53c808bffff,5,5: shop_greengrocer
891f53c808fffff,10,10: building_apartments
891f53c8093ffff,0,0: landuse_industrial
891f53c8097ffff,10,10: building_apartments
891f53c809bffff,5,5: shop_greengrocer
891f53c80a3ffff,11,11: building_house
891f53c80a7ffff,0,0: landuse_industrial
891f53c80abffff,10,10: building_apartments
891f53c80afffff,6,6: building_office
891f53c80b3ffff,10,10: building_apartments
891f53c80b7ffff,2,2: building_house
891f53c80bbffff,10,10: building_apartments
891f53c80c3ffff,4,4: landuse_cemetery
891f53c80c7ffff,5,5: shop_greengrocer
891f53c80cbffff,0,0: landuse_industrial
891f53c80cfffff,5,5: shop_greengrocer
891f53c80d3ffff,4,4: landuse_cemetery
891f53c80d7ffff,1,1: amenity_nightclub
891f53c80dbffff,4,4: landuse_cemetery
891f53c8103ffff,3,3: landuse_industrial
891f53c8107ffff,3,3: landuse_industrial
891f53c810fffff,7,7: highway_bus_stop
891f53c8113ffff,6,6: building_office
891f53c811bffff,5,5: shop_greengrocer
891f53c812bffff,4,4: landuse_cemetery
891f53c8143ffff,6,6: building_office
891f53c8147ffff,6,6: building_office
891f53c814bffff,3,3: landuse_industrial
